Date,1Week,1Month,2Month,3Month,6Month,12Month
2014-01-02,2.51,2.56,2.61,2.66,2.72,2.78
2014-01-03,2.51,2.56,2.6,2.65,2.71,2.78
2014-01-06,2.51,2.55,2.6,2.65,2.71,2.77
2014-01-07,2.51,2.55,2.6,2.65,2.7,2.75
2014-01-08,2.51,2.55,2.6,2.64,2.69,2.75
2014-01-09,2.51,2.55,2.6,2.65,2.69,2.74
2014-01-10,2.51,2.55,2.6,2.65,2.69,2.73
2014-01-13,2.51,2.55,2.6,2.64,2.69,2.74
2014-01-14,2.51,2.55,2.6,2.64,2.69,2.74
2014-01-15,2.51,2.55,2.6,2.65,2.69,2.74
2014-01-16,2.51,2.55,2.6,2.65,2.7,2.75
2014-01-17,2.51,2.55,2.6,2.65,2.7,2.75
2014-01-20,2.51,2.55,2.6,2.65,2.7,2.74
2014-01-21,2.51,2.55,2.6,2.65,2.7,2.74
2014-01-22,2.51,2.55,2.6,2.65,2.71,2.75
2014-01-23,2.51,2.55,2.6,2.65,2.71,2.75
2014-01-24,2.51,2.55,2.6,2.65,2.7,2.74
2014-01-27,2.51,2.55,2.6,2.65,2.7,2.75
2014-01-28,2.51,2.56,2.6,2.65,2.71,2.76
2014-01-29,2.51,2.55,2.6,2.66,2.71,2.75
2014-02-03,2.51,2.55,2.6,2.65,2.71,2.75
2014-02-04,2.51,2.55,2.6,2.65,2.71,2.75
2014-02-05,2.51,2.55,2.6,2.65,2.71,2.75
2014-02-06,2.51,2.55,2.6,2.65,2.71,2.75
2014-02-07,2.51,2.55,2.6,2.65,2.7,2.75
2014-02-10,2.51,2.55,2.6,2.65,2.7,2.74
2014-02-11,2.51,2.55,2.6,2.65,2.7,2.74
2014-02-12,2.51,2.55,2.6,2.65,2.69,2.74
2014-02-13,2.51,2.55,2.6,2.65,2.69,2.74
2014-02-14,2.51,2.55,2.6,2.65,2.69,2.74
2014-02-17,2.51,2.55,2.6,2.65,2.7,2.74
2014-02-18,2.51,2.55,2.6,2.65,2.7,2.75
2014-02-19,2.51,2.55,2.6,2.65,2.69,2.74
2014-02-20,2.51,2.55,2.6,2.65,2.69,2.74
2014-02-21,2.51,2.55,2.6,2.65,2.7,2.75
2014-02-24,2.51,2.55,2.6,2.65,2.7,2.75
2014-02-25,2.51,2.55,2.6,2.65,2.69,2.75
2014-02-26,2.51,2.55,2.6,2.65,2.69,2.74
2014-02-27,2.51,2.55,2.6,2.65,2.7,2.74
2014-02-28,2.51,2.55,2.6,2.65,2.69,2.73
2014-03-03,2.5,2.55,2.6,2.65,2.69,2.73
2014-03-04,2.51,2.55,2.6,2.65,2.69,2.74
2014-03-05,2.51,2.55,2.6,2.65,2.7,2.75
2014-03-06,2.51,2.55,2.6,2.65,2.7,2.75
2014-03-07,2.51,2.55,2.6,2.65,2.7,2.75
2014-03-10,2.51,2.55,2.6,2.65,2.7,2.74
2014-03-11,2.51,2.55,2.6,2.65,2.7,2.74
2014-03-12,2.51,2.55,2.6,2.65,2.7,2.74
2014-03-13,2.51,2.55,2.6,2.65,2.7,2.74
2014-03-14,2.51,2.55,2.6,2.65,2.7,2.73
2014-03-17,2.5,2.55,2.6,2.65,2.69,2.72
2014-03-18,2.5,2.55,2.6,2.65,2.69,2.73
2014-03-19,2.5,2.55,2.6,2.65,2.69,2.73
2014-03-20,2.5,2.55,2.6,2.65,2.69,2.73
2014-03-21,2.5,2.55,2.6,2.65,2.69,2.73
2014-03-24,2.5,2.55,2.6,2.65,2.69,2.74
2014-03-25,2.5,2.55,2.6,2.65,2.69,2.74
2014-03-26,2.5,2.55,2.6,2.65,2.7,2.74
2014-03-27,2.5,2.55,2.6,2.65,2.69,2.74
2014-03-28,2.5,2.55,2.6,2.65,2.7,2.74
2014-03-31,2.5,2.55,2.6,2.65,2.7,2.74
2014-04-01,2.5,2.54,2.6,2.65,2.69,2.74
2014-04-02,2.5,2.55,2.6,2.65,2.69,2.74
2014-04-03,2.5,2.55,2.6,2.65,2.69,2.74
2014-04-04,2.5,2.55,2.6,2.65,2.69,2.73
2014-04-07,2.5,2.55,2.6,2.65,2.68,2.72
2014-04-08,2.5,2.55,2.6,2.65,2.68,2.72
2014-04-09,2.5,2.55,2.6,2.65,2.68,2.72
2014-04-10,2.5,2.55,2.6,2.65,2.68,2.71
2014-04-11,2.5,2.55,2.6,2.65,2.68,2.71
2014-04-14,2.5,2.55,2.6,2.65,2.68,2.72
2014-04-15,2.5,2.55,2.6,2.65,2.68,2.72
2014-04-16,2.5,2.55,2.6,2.65,2.68,2.72
2014-04-17,2.5,2.55,2.6,2.65,2.67,2.72
2014-04-18,2.5,2.55,2.6,2.65,2.68,2.73
2014-04-21,2.5,2.55,2.6,2.65,2.68,2.73
2014-04-22,2.5,2.55,2.6,2.65,2.68,2.73
2014-04-23,2.5,2.55,2.6,2.65,2.69,2.74
2014-04-24,2.5,2.55,2.6,2.65,2.69,2.75
2014-04-25,2.5,2.55,2.6,2.65,2.69,2.75
2014-04-28,2.5,2.55,2.6,2.65,2.69,2.74
2014-04-29,2.5,2.55,2.6,2.65,2.69,2.75
2014-04-30,2.5,2.55,2.6,2.65,2.69,2.75
2014-05-02,2.5,2.55,2.6,2.65,2.68,2.74
2014-05-07,2.5,2.55,2.6,2.65,2.68,2.73
2014-05-08,2.5,2.55,2.6,2.65,2.68,2.73
2014-05-09,2.5,2.55,2.6,2.65,2.68,2.73
2014-05-12,2.5,2.55,2.6,2.65,2.68,2.73
2014-05-13,2.5,2.55,2.6,2.65,2.68,2.72
2014-05-14,2.5,2.55,2.6,2.65,2.68,2.72
2014-05-15,2.5,2.55,2.6,2.65,2.67,2.72
2014-05-16,2.5,2.55,2.6,2.65,2.67,2.72
2014-05-19,2.5,2.55,2.6,2.65,2.67,2.72
2014-05-20,2.5,2.55,2.6,2.65,2.68,2.72
2014-05-21,2.5,2.55,2.6,2.65,2.68,2.72
2014-05-22,2.5,2.55,2.6,2.65,2.68,2.72
2014-05-23,2.5,2.55,2.6,2.65,2.67,2.73
2014-05-26,2.5,2.55,2.6,2.65,2.67,2.73
2014-05-27,2.5,2.55,2.6,2.65,2.67,2.73
2014-05-28,2.5,2.55,2.61,2.65,2.67,2.72
2014-05-29,2.5,2.55,2.61,2.65,2.67,2.72
2014-05-30,2.5,2.55,2.6,2.65,2.67,2.72
2014-06-02,2.5,2.55,2.6,2.65,2.68,2.72
2014-06-03,2.5,2.55,2.6,2.65,2.67,2.72
2014-06-05,2.5,2.55,2.6,2.65,2.67,2.72
2014-06-09,2.5,2.55,2.6,2.65,2.67,2.72
2014-06-10,2.5,2.55,2.6,2.65,2.67,2.72
2014-06-11,2.5,2.55,2.6,2.65,2.67,2.71
2014-06-12,2.5,2.55,2.6,2.65,2.67,2.71
2014-06-13,2.5,2.55,2.6,2.65,2.67,2.71
2014-06-16,2.5,2.55,2.6,2.64,2.66,2.69
2014-06-17,2.5,2.55,2.6,2.64,2.65,2.68
2014-06-18,2.5,2.55,2.6,2.64,2.65,2.68
2014-06-19,2.5,2.55,2.6,2.64,2.65,2.68
2014-06-20,2.5,2.55,2.6,2.64,2.65,2.68
2014-06-23,2.5,2.55,2.6,2.64,2.65,2.67
2014-06-24,2.5,2.55,2.6,2.64,2.65,2.67
2014-06-25,2.5,2.55,2.6,2.64,2.65,2.67
2014-06-26,2.5,2.55,2.6,2.64,2.66,2.68
2014-06-27,2.5,2.55,2.6,2.64,2.65,2.68
2014-06-30,2.5,2.55,2.6,2.64,2.65,2.68
2014-07-01,2.5,2.55,2.6,2.64,2.65,2.67
2014-07-02,2.5,2.55,2.59,2.64,2.65,2.66
2014-07-03,2.5,2.55,2.59,2.63,2.63,2.64
2014-07-04,2.5,2.55,2.59,2.62,2.63,2.63
2014-07-07,2.5,2.55,2.59,2.61,2.62,2.62
2014-07-08,2.5,2.55,2.58,2.61,2.62,2.62
2014-07-09,2.5,2.55,2.58,2.61,2.62,2.62
2014-07-10,2.5,2.54,2.58,2.61,2.61,2.61
2014-07-11,2.5,2.55,2.57,2.6,2.59,2.6
2014-07-14,2.5,2.55,2.57,2.59,2.6,2.6
2014-07-15,2.5,2.54,2.56,2.58,2.59,2.6
2014-07-16,2.5,2.54,2.56,2.58,2.58,2.59
2014-07-17,2.5,2.53,2.55,2.56,2.56,2.57
2014-07-18,2.5,2.53,2.54,2.54,2.53,2.55
2014-07-21,2.5,2.52,2.53,2.53,2.53,2.53
2014-07-22,2.5,2.52,2.52,2.52,2.53,2.53
2014-07-23,2.5,2.52,2.52,2.52,2.51,2.52
2014-07-24,2.5,2.51,2.51,2.51,2.51,2.52
2014-07-25,2.5,2.51,2.51,2.5,2.51,2.51
2014-07-28,2.5,2.51,2.5,2.5,2.5,2.51
2014-07-29,2.5,2.51,2.5,2.5,2.5,2.5
2014-07-30,2.5,2.5,2.5,2.5,2.5,2.5
2014-07-31,2.5,2.51,2.5,2.5,2.5,2.5
2014-08-01,2.5,2.5,2.5,2.5,2.5,2.5
2014-08-04,2.5,2.5,2.5,2.5,2.5,2.5
2014-08-05,2.5,2.5,2.5,2.49,2.49,2.49
2014-08-06,2.5,2.5,2.5,2.49,2.49,2.49
2014-08-07,2.49,2.5,2.5,2.49,2.48,2.49
2014-08-08,2.5,2.5,2.49,2.49,2.48,2.48
2014-08-11,2.5,2.5,2.49,2.49,2.48,2.48
2014-08-12,2.5,2.49,2.49,2.49,2.47,2.47
2014-08-13,2.5,2.49,2.48,2.48,2.47,2.48
2014-08-14,2.25,2.28,2.31,2.37,2.39,2.41
2014-08-18,2.25,2.28,2.32,2.37,2.39,2.4
2014-08-19,2.25,2.29,2.32,2.36,2.37,2.41
2014-08-20,2.25,2.29,2.32,2.36,2.37,2.41
2014-08-21,2.25,2.29,2.32,2.35,2.37,2.41
2014-08-22,2.25,2.29,2.32,2.35,2.38,2.41
2014-08-25,2.25,2.29,2.32,2.36,2.37,2.41
2014-08-26,2.25,2.29,2.32,2.35,2.37,2.41
2014-08-27,2.25,2.29,2.32,2.35,2.37,2.41
2014-08-28,2.25,2.29,2.32,2.35,2.38,2.41
2014-08-29,2.25,2.29,2.32,2.35,2.37,2.41
2014-09-01,2.25,2.29,2.32,2.35,2.37,2.41
2014-09-02,2.25,2.29,2.32,2.35,2.37,2.4
2014-09-03,2.25,2.29,2.31,2.34,2.37,2.39
2014-09-04,2.25,2.29,2.31,2.34,2.37,2.41
2014-09-05,2.25,2.29,2.31,2.34,2.36,2.41
2014-09-11,2.25,2.28,2.3,2.34,2.36,2.39
2014-09-12,2.25,2.28,2.3,2.32,2.36,2.4
2014-09-15,2.25,2.28,2.29,2.31,2.34,2.37
2014-09-16,2.25,2.27,2.29,2.3,2.33,2.36
2014-09-17,2.25,2.27,2.28,2.29,2.31,2.34
2014-09-18,2.25,2.27,2.28,2.28,2.3,2.32
2014-09-19,2.25,2.27,2.27,2.28,2.29,2.32
2014-09-22,2.25,2.27,2.27,2.28,2.29,2.31
2014-09-23,2.25,2.27,2.27,2.27,2.28,2.3
2014-09-24,2.25,2.26,2.27,2.27,2.28,2.29
2014-09-25,2.25,2.26,2.27,2.27,2.28,2.29
2014-09-26,2.25,2.26,2.27,2.27,2.29,2.29
2014-09-29,2.25,2.26,2.27,2.27,2.28,2.3
2014-09-30,2.25,2.26,2.27,2.28,2.28,2.3
2014-10-01,2.25,2.26,2.26,2.27,2.28,2.29
2014-10-02,2.25,2.25,2.25,2.25,2.26,2.27
2014-10-06,2.25,2.25,2.25,2.25,2.26,2.26
2014-10-07,2.25,2.25,2.24,2.24,2.25,2.26
2014-10-08,2.25,2.24,2.24,2.24,2.25,2.26
2014-10-10,2.25,2.24,2.24,2.23,2.25,2.26
2014-10-13,2.25,2.24,2.23,2.23,2.25,2.26
2014-10-14,2.25,2.24,2.23,2.23,2.25,2.26
2014-10-15,2,2.06,2.1,2.13,2.17,2.2
2014-10-16,2,2.05,2.09,2.13,2.16,2.2
2014-10-17,2,2.05,2.09,2.13,2.16,2.19
2014-10-20,2,2.05,2.08,2.13,2.15,2.19
2014-10-21,2,2.05,2.08,2.12,2.15,2.19
2014-10-22,2,2.05,2.08,2.12,2.14,2.18
2014-10-23,2,2.05,2.08,2.11,2.14,2.19
2014-10-24,2,2.05,2.08,2.11,2.14,2.18
2014-10-27,2,2.05,2.07,2.1,2.14,2.18
2014-10-28,2,2.05,2.07,2.1,2.13,2.18
2014-10-29,2,2.04,2.07,2.1,2.13,2.17
2014-10-30,2,2.04,2.07,2.1,2.13,2.17
2014-10-31,2,2.04,2.07,2.1,2.12,2.16
2014-11-03,2,2.04,2.06,2.09,2.11,2.14
2014-11-04,2,2.04,2.05,2.08,2.1,2.13
2014-11-05,2,2.03,2.05,2.07,2.08,2.11
2014-11-06,2,2.02,2.04,2.06,2.08,2.1
2014-11-07,2,2.02,2.04,2.05,2.07,2.1
2014-11-10,2,2.02,2.03,2.05,2.07,2.09
2014-11-11,2,2.02,2.03,2.06,2.07,2.1
2014-11-12,2,2.03,2.04,2.07,2.08,2.11
2014-11-13,2,2.03,2.04,2.07,2.09,2.12
2014-11-14,2,2.03,2.04,2.07,2.09,2.12
2014-11-17,2,2.03,2.04,2.07,2.09,2.13
2014-11-18,2,2.03,2.04,2.07,2.09,2.13
2014-11-19,2,2.03,2.04,2.07,2.09,2.12
2014-11-20,2,2.03,2.04,2.07,2.09,2.13
2014-11-21,2,2.03,2.04,2.07,2.09,2.13
2014-11-24,2,2.03,2.04,2.07,2.09,2.13
2014-11-25,2,2.03,2.04,2.06,2.09,2.12
2014-11-26,2,2.03,2.04,2.06,2.08,2.12
2014-11-27,2,2.03,2.04,2.06,2.09,2.12
2014-11-28,2,2.02,2.04,2.07,2.09,2.13
2014-12-01,2,2.02,2.04,2.07,2.1,2.12
2014-12-02,2,2.02,2.05,2.07,2.1,2.11
2014-12-03,2,2.02,2.04,2.08,2.1,2.12
2014-12-04,2,2.03,2.05,2.09,2.11,2.13
2014-12-05,2,2.03,2.05,2.09,2.11,2.15
2014-12-08,2,2.03,2.06,2.1,2.12,2.16
2014-12-09,2,2.03,2.07,2.12,2.14,2.18
2014-12-10,2,2.03,2.07,2.12,2.13,2.17
2014-12-11,2,2.03,2.07,2.12,2.14,2.18
2014-12-12,2,2.03,2.07,2.12,2.13,2.17
2014-12-15,2,2.03,2.07,2.11,2.13,2.16
2014-12-16,2,2.03,2.07,2.12,2.14,2.17
2014-12-17,2,2.04,2.08,2.13,2.15,2.18
2014-12-18,2,2.04,2.09,2.14,2.17,2.19
2014-12-19,2,2.04,2.09,2.15,2.17,2.2
2014-12-22,2,2.04,2.09,2.15,2.17,2.19
2014-12-23,2,2.04,2.1,2.16,2.17,2.2
2014-12-24,2,2.04,2.1,2.16,2.17,2.2
2014-12-26,2,2.04,2.1,2.16,2.18,2.19
2014-12-29,2,2.04,2.1,2.16,2.18,2.2
2014-12-30,2,2.04,2.09,2.15,2.17,2.19
2014-12-31,2,2.04,2.09,2.14,2.16,2.18
2015-01-02,2,2.04,2.09,2.14,2.16,2.17
2015-01-05,2,2.04,2.08,2.13,2.15,2.16
2015-01-06,2,2.04,2.07,2.11,2.14,2.15
2015-01-07,2,2.03,2.06,2.09,2.12,2.13
2015-01-08,2,2.03,2.06,2.09,2.11,2.12
2015-01-09,2,2.03,2.05,2.08,2.09,2.11
2015-01-12,2,2.03,2.04,2.07,2.08,2.1
2015-01-13,2,2.02,2.03,2.04,2.06,2.07
2015-01-14,2,2.01,2.02,2.03,2.05,2.06
2015-01-15,2,2.01,2.01,2.02,2.04,2.04
2015-01-16,2,2.01,2.02,2.03,2.04,2.05
2015-01-19,2,2.01,2.02,2.03,2.03,2.04
2015-01-20,2,2.01,2.02,2.02,2.03,2.04
2015-01-21,2,2.01,2.01,2.02,2.02,2.03
2015-01-22,2,2.01,2.01,2.02,2.02,2.03
2015-01-23,2,2.01,2.01,2.02,2.02,2.03
2015-01-26,2,2.01,2.01,2.02,2.02,2.03
2015-01-27,2,2.01,2.02,2.02,2.03,2.03
2015-01-28,2,2.01,2.02,2.02,2.03,2.04
2015-01-29,2,2.01,2.02,2.02,2.03,2.04
2015-01-30,2,2.01,2.02,2.02,2.03,2.04
2015-02-02,2,2.01,2.02,2.02,2.03,2.03
2015-02-03,2,2.01,2.02,2.02,2.02,2.03
2015-02-04,2,2.01,2.01,2.01,2.02,2.03
2015-02-05,2,2.01,2.01,2.01,2.02,2.02
2015-02-06,2,2.01,2.01,2.01,2.02,2.02
2015-02-09,2,2.01,2.01,2.02,2.02,2.02
2015-02-10,2,2.01,2.01,2.02,2.03,2.02
2015-02-11,2,2.01,2.01,2.02,2.03,2.04
2015-02-12,2,2.01,2.01,2.02,2.03,2.04
2015-02-13,2,2.01,2.02,2.03,2.04,2.05
2015-02-16,2,2.01,2.02,2.03,2.04,2.05
2015-02-17,2,2.01,2.02,2.04,2.05,2.06
2015-02-23,2,2.01,2.02,2.04,2.05,2.06
2015-02-24,2,2.01,2.02,2.04,2.05,2.06
2015-02-25,2,2.01,2.02,2.03,2.05,2.06
2015-02-26,2,2.01,2.02,2.03,2.05,2.06
2015-02-27,2,2.01,2.02,2.04,2.05,2.06
2015-03-02,2,2.01,2.02,2.03,2.04,2.05
2015-03-03,2,2.01,2.02,2.02,2.04,2.04
2015-03-04,2,2.01,2.02,2.02,2.03,2.03
2015-03-05,2,2.01,2.01,2.01,2.02,2.03
2015-03-06,2,2,2.01,2,2.01,2.02
2015-03-09,2,2,2,1.99,2,2.01
2015-03-10,2,2,1.99,1.98,1.99,2
2015-03-11,2,1.99,1.98,1.97,1.98,1.99
2015-03-12,1.75,1.8,1.83,1.86,1.88,1.91
2015-03-13,1.75,1.79,1.81,1.84,1.86,1.89
2015-03-16,1.75,1.78,1.8,1.82,1.84,1.86
2015-03-17,1.75,1.78,1.79,1.81,1.83,1.86
2015-03-18,1.75,1.78,1.79,1.8,1.82,1.85
2015-03-19,1.75,1.77,1.78,1.8,1.81,1.83
2015-03-20,1.75,1.77,1.78,1.79,1.8,1.83
2015-03-23,1.75,1.77,1.78,1.79,1.8,1.82
2015-03-24,1.75,1.77,1.78,1.79,1.8,1.82
2015-03-25,1.75,1.77,1.78,1.79,1.79,1.82
2015-03-26,1.75,1.77,1.78,1.79,1.8,1.81
2015-03-27,1.75,1.77,1.78,1.79,1.8,1.81
2015-03-30,1.75,1.77,1.78,1.79,1.8,1.81
2015-03-31,1.75,1.77,1.78,1.78,1.79,1.8
2015-04-01,1.75,1.76,1.76,1.76,1.78,1.78
2015-04-02,1.75,1.76,1.76,1.75,1.77,1.77
2015-04-03,1.75,1.76,1.76,1.76,1.76,1.76
2015-04-06,1.75,1.76,1.76,1.76,1.76,1.75
2015-04-07,1.75,1.75,1.76,1.75,1.76,1.75
2015-04-08,1.75,1.75,1.75,1.75,1.75,1.75
2015-04-09,1.75,1.75,1.75,1.74,1.75,1.74
2015-04-10,1.75,1.75,1.74,1.74,1.74,1.74
2015-04-13,1.75,1.75,1.74,1.74,1.74,1.74
2015-04-14,1.75,1.75,1.74,1.73,1.74,1.74
2015-04-15,1.75,1.75,1.74,1.73,1.73,1.73
2015-04-16,1.75,1.75,1.74,1.73,1.73,1.73
2015-04-17,1.75,1.75,1.74,1.73,1.73,1.73
2015-04-20,1.75,1.75,1.74,1.73,1.73,1.73
2015-04-21,1.75,1.75,1.74,1.72,1.72,1.73
2015-04-22,1.75,1.74,1.74,1.72,1.72,1.73
2015-04-23,1.75,1.75,1.74,1.72,1.72,1.73
2015-04-24,1.75,1.75,1.74,1.73,1.73,1.73
2015-04-27,1.75,1.75,1.74,1.73,1.74,1.75
2015-04-28,1.75,1.75,1.74,1.74,1.74,1.75
2015-04-29,1.75,1.75,1.75,1.75,1.76,1.78
2015-04-30,1.75,1.75,1.75,1.75,1.77,1.79
2015-05-04,1.75,1.75,1.75,1.76,1.77,1.79
2015-05-06,1.75,1.75,1.76,1.76,1.77,1.8
2015-05-07,1.75,1.76,1.76,1.76,1.78,1.82
2015-05-08,1.75,1.75,1.76,1.76,1.78,1.82
2015-05-11,1.75,1.75,1.75,1.75,1.77,1.8
2015-05-12,1.75,1.75,1.75,1.75,1.76,1.8
2015-05-13,1.75,1.75,1.75,1.76,1.77,1.8
2015-05-14,1.75,1.75,1.75,1.75,1.76,1.78
2015-05-15,1.75,1.75,1.75,1.75,1.76,1.78
2015-05-18,1.75,1.75,1.75,1.75,1.76,1.78
2015-05-19,1.75,1.75,1.75,1.75,1.76,1.79
2015-05-20,1.75,1.75,1.75,1.75,1.76,1.79
2015-05-21,1.75,1.75,1.75,1.75,1.76,1.79
2015-05-22,1.75,1.75,1.75,1.75,1.76,1.79
2015-05-26,1.75,1.75,1.75,1.75,1.76,1.8
2015-05-27,1.75,1.75,1.75,1.75,1.77,1.79
2015-05-28,1.75,1.75,1.75,1.75,1.76,1.78
2015-05-29,1.75,1.75,1.75,1.75,1.76,1.77
2015-06-01,1.75,1.75,1.75,1.74,1.75,1.76
2015-06-02,1.75,1.75,1.74,1.73,1.74,1.74
2015-06-03,1.75,1.75,1.74,1.73,1.74,1.74
2015-06-04,1.75,1.75,1.74,1.73,1.73,1.73
2015-06-05,1.75,1.74,1.74,1.72,1.73,1.73
2015-06-08,1.75,1.74,1.74,1.72,1.72,1.73
2015-06-09,1.75,1.74,1.73,1.71,1.71,1.71
2015-06-10,1.74,1.74,1.73,1.7,1.7,1.71
2015-06-11,1.5,1.55,1.59,1.62,1.64,1.67
2015-06-12,1.5,1.54,1.57,1.6,1.62,1.67
2015-06-15,1.5,1.53,1.56,1.59,1.61,1.66
2015-06-16,1.5,1.53,1.56,1.59,1.61,1.66
2015-06-17,1.5,1.53,1.56,1.59,1.61,1.66
2015-06-18,1.5,1.53,1.56,1.59,1.61,1.66
2015-06-19,1.5,1.53,1.56,1.59,1.61,1.66
2015-06-22,1.5,1.53,1.56,1.59,1.61,1.66
2015-06-23,1.5,1.53,1.56,1.59,1.62,1.67
2015-06-24,1.5,1.53,1.57,1.6,1.62,1.68
2015-06-25,1.5,1.53,1.57,1.6,1.63,1.68
2015-06-26,1.5,1.53,1.57,1.6,1.63,1.68
2015-06-29,1.5,1.53,1.57,1.6,1.62,1.68
2015-06-30,1.5,1.53,1.57,1.6,1.62,1.67
2015-07-01,1.5,1.53,1.57,1.6,1.62,1.67
2015-07-02,1.5,1.53,1.57,1.6,1.62,1.67
2015-07-03,1.5,1.53,1.57,1.6,1.62,1.67
2015-07-06,1.5,1.53,1.56,1.59,1.61,1.66
2015-07-07,1.5,1.53,1.56,1.58,1.61,1.65
2015-07-08,1.5,1.53,1.55,1.57,1.6,1.65
2015-07-09,1.5,1.53,1.55,1.57,1.6,1.64
2015-07-10,1.5,1.53,1.55,1.57,1.59,1.64
2015-07-13,1.5,1.52,1.54,1.56,1.59,1.64
2015-07-14,1.5,1.52,1.54,1.56,1.59,1.64
2015-07-15,1.5,1.52,1.54,1.56,1.59,1.64
2015-07-16,1.5,1.52,1.54,1.55,1.58,1.64
2015-07-17,1.5,1.52,1.54,1.55,1.58,1.64
2015-07-20,1.5,1.52,1.54,1.55,1.58,1.64
2015-07-21,1.5,1.52,1.54,1.55,1.58,1.64
2015-07-22,1.5,1.52,1.54,1.56,1.58,1.64
2015-07-23,1.5,1.52,1.54,1.56,1.58,1.63
2015-07-24,1.5,1.52,1.53,1.56,1.58,1.62
2015-07-27,1.5,1.52,1.53,1.56,1.57,1.61
2015-07-28,1.5,1.52,1.53,1.56,1.58,1.61
2015-07-29,1.5,1.52,1.53,1.56,1.58,1.62
2015-07-30,1.5,1.52,1.53,1.56,1.58,1.62
2015-07-31,1.5,1.52,1.54,1.56,1.58,1.62
2015-08-03,1.5,1.52,1.54,1.56,1.58,1.63
2015-08-04,1.5,1.52,1.54,1.55,1.57,1.62
2015-08-05,1.5,1.52,1.54,1.55,1.57,1.62
2015-08-06,1.5,1.52,1.54,1.55,1.57,1.63
2015-08-07,1.5,1.52,1.54,1.55,1.57,1.63
2015-08-10,1.5,1.52,1.54,1.55,1.57,1.63
2015-08-11,1.5,1.52,1.53,1.55,1.57,1.62
2015-08-12,1.5,1.52,1.53,1.55,1.57,1.62
2015-08-13,1.5,1.52,1.53,1.55,1.57,1.61
2015-08-17,1.5,1.52,1.53,1.55,1.57,1.61
2015-08-18,1.5,1.52,1.53,1.54,1.57,1.61
2015-08-19,1.5,1.52,1.53,1.54,1.57,1.61
2015-08-20,1.5,1.52,1.53,1.54,1.57,1.62
2015-08-21,1.5,1.52,1.53,1.54,1.57,1.62
2015-08-24,1.5,1.52,1.53,1.54,1.57,1.62
2015-08-25,1.5,1.52,1.53,1.55,1.57,1.62
2015-08-26,1.5,1.52,1.53,1.55,1.58,1.63
2015-08-27,1.5,1.52,1.54,1.56,1.58,1.64
2015-08-28,1.5,1.52,1.54,1.56,1.58,1.64
2015-08-31,1.5,1.52,1.54,1.57,1.59,1.65
2015-09-01,1.5,1.52,1.55,1.57,1.59,1.65
2015-09-02,1.5,1.52,1.54,1.57,1.59,1.65
2015-09-03,1.5,1.52,1.54,1.57,1.59,1.64
2015-09-04,1.5,1.52,1.54,1.56,1.58,1.63
2015-09-07,1.5,1.52,1.53,1.55,1.57,1.62
2015-09-08,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-09,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-10,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-11,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-14,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-15,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-16,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-17,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-18,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-21,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-22,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-23,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-24,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-25,1.5,1.52,1.53,1.55,1.57,1.61
2015-09-30,1.5,1.52,1.53,1.55,1.57,1.61
2015-10-01,1.5,1.52,1.53,1.55,1.57,1.61
2015-10-02,1.5,1.52,1.53,1.55,1.57,1.6
2015-10-05,1.5,1.52,1.53,1.54,1.57,1.6
2015-10-06,1.5,1.52,1.53,1.54,1.56,1.6
2015-10-07,1.5,1.52,1.53,1.54,1.56,1.6
2015-10-08,1.5,1.52,1.53,1.54,1.56,1.6
2015-10-12,1.5,1.52,1.53,1.54,1.56,1.6
2015-10-13,1.5,1.52,1.53,1.54,1.56,1.6
2015-10-14,1.5,1.52,1.53,1.54,1.55,1.6
2015-10-15,1.5,1.52,1.53,1.54,1.56,1.6
2015-10-16,1.5,1.52,1.53,1.54,1.56,1.6
2015-10-19,1.5,1.52,1.53,1.54,1.56,1.61
2015-10-20,1.5,1.52,1.53,1.54,1.56,1.61
2015-10-21,1.5,1.52,1.53,1.54,1.56,1.61
2015-10-22,1.5,1.52,1.53,1.54,1.56,1.62
2015-10-23,1.5,1.52,1.53,1.54,1.57,1.62
2015-10-26,1.5,1.52,1.53,1.54,1.57,1.63
2015-10-27,1.5,1.52,1.53,1.55,1.57,1.63
2015-10-28,1.5,1.52,1.53,1.55,1.57,1.63
2015-10-29,1.5,1.52,1.53,1.55,1.57,1.63
2015-10-30,1.5,1.52,1.53,1.55,1.58,1.64
2015-11-02,1.5,1.52,1.53,1.55,1.58,1.64
2015-11-03,1.5,1.52,1.53,1.55,1.57,1.65
2015-11-04,1.5,1.52,1.53,1.55,1.57,1.65
2015-11-05,1.5,1.52,1.53,1.55,1.57,1.65
2015-11-06,1.5,1.52,1.53,1.55,1.58,1.65
